932: 3  4 16 38 43 47  
933: 3  4 15 32 34 47
934: 3  4 13 27 37 47  
935: 3  4 12 40 41 47  
936: 3  4  6  9 10 47
937: 2 14 16 19 22 47  
938: 2 11 16 25 28 47  
939: 2 11 13 19 23 47
940: 2 11 12 33 38 47  
941: 2 10 18 29 32 47  
942: 2 10 17 20 21 47
943: 2 10 14 38 39 47  
944: 2  9 20 28 34 47  
945: 2  9 19 30 40 47
946: 2  9 18 35 38 47  
947: 2  9 16 42 45 47  
948: 2  9 15 25 27 47
949: 2  9 13 36 41 47  
950: 2  9 12 29 43 47  
951: 2  9 11 39 46 47
952: 2  8 25 26 37 47  
953: 2  8 22 30 34 47  
954: 2  8 21 29 39 47
955: 2  8 19 27 43 47  
956: 2  8 17 40 44 47  
957: 2  8 15 32 46 47
958: 2  8 10 33 45 47  
959: 2  7 24 30 39 47  
960: 2  7 22 29 37 47
961: 2  7 21 23 31 47  
962: 2  7 19 38 46 47  
963: 2  7 16 40 41 47
964: 2  7 10 28 35 47  
965: 2  6 26 30 44 47  
966: 2  6 23 28 43 47
967: 2  6 22 33 35 47  
968: 2  6 20 31 40 47  
969: 2  6 19 32 37 47
970: 2  6 17 34 46 47  
971: 2  6 15 39 45 47  
972: 2  6 13 25 29 47
973: 2  6 12 18 24 47  
974: 2  5 27 30 41 47  
975: 2  5 26 32 33 47
976: 2  5 20 35 46 47  
977: 2  5 19 29 42 47  
978: 2  5 18 39 40 47
979: 2  5 17 25 45 47  
980: 2  5 16 36 44 47  
981: 2  5 15 23 38 47
982: 2  5 14 31 37 47  
983: 2  5 13 21 24 47  
984: 2  5 10 12 34 47
985: 2  4 25 43 46 47  
986: 2  4 24 31 41 47  
987: 2  4 21 33 37 47
988: 2  4 20 29 30 47  
989: 2  4 18 26 45 47  
990: 2  4 16 34 35 47
991: 2  4 15 36 42 47  
992: 2  4 13 22 32 47  
993: 2  4 12 27 39 47
994: 2  4  5  8  9 47  
995: 2  3 24 32 40 47  
996: 2  3 23 41 45 47
997: 2  3 22 25 36 47  
998: 2  3 19 28 39 47  
999: 2  3 18 34 37 47
1000: 2  3 17 35 42 47 
1001: 2  3 16 30 33 47 
1002: 2  3 15 29 31 47
1003: 2  3 14 27 44 47 
1004: 2  3 13 20 26 47 
1005: 1 13 16 19 20 47
1006: 1 10 15 17 22 47 
1007: 1 10 13 29 44 47 
1008: 1 10 11 16 18 47
1009: 1  9 18 21 28 47 
1010: 1  9 16 41 44 47 
1011: 1  9 15 30 45 47
1012: 1  9 13 42 46 47 
1013: 1  9 12 19 24 47 
1014: 1  8 21 23 24 47
1015: 1  8 19 31 37 47 
1016: 1  8 16 38 45 47 
1017: 1  8 15 20 42 47
1018: 1  8 14 36 44 47 
1019: 1  8 13 28 30 47 
1020: 1  8 12 25 32 47
1021: 1  8  9 33 39 47 
1022: 1  7 25 28 31 47 
1023: 1  7 20 24 34 47
1024: 1  7 18 37 43 47 
1025: 1  7 16 35 39 47 
1026: 1  7 14 22 38 47
1027: 1  7 11 45 46 47 
1028: 1  6 28 35 42 47 
1029: 1  6 25 30 34 47
1030: 1  6 22 24 36 47 
1031: 1  6 18 38 44 47 
1032: 1  6 17 37 45 47
1033: 1  6 16 27 43 47 
1034: 1  6 15 33 41 47 
1035: 1  6 14 31 32 47
1036: 1  6 10 39 40 47 
1037: 1  5 25 26 46 47 
1038: 1  5 24 30 37 47
1039: 1  5 21 36 41 47 
1040: 1  5 20 29 33 47 
1041: 1  5 19 28 32 47
1042: 1  5 17 40 43 47 
1043: 1  5 16 22 34 47 
1044: 1  5 14 27 45 47
1045: 1  5 13 23 35 47 
1046: 1  5 12 39 44 47 
1047: 1  4 27 28 41 47
1048: 1  4 26 37 40 47 
1049: 1  4 23 39 46 47 
1050: 1  4 20 35 43 47
1051: 1  4 17 32 33 47 
1052: 1  4 15 21 25 47 
1053: 1  4 11 31 42 47
1054: 1  4 10 36 38 47 
1055: 1  4  7 19 30 47 
1056: 1  3 24 41 46 47
1057: 1  3 23 33 34 47 
1058: 1  3 22 40 45 47 
1059: 1  3 21 37 39 47
1060: 1  3 20 31 36 47 
1061: 1  3 18 29 35 47 
1062: 1  3 17 30 44 47
1063: 1  3 15 28 43 47 
1064: 1  3 12 38 42 47 
1065: 1  3  7 10 26 47
1066: 1  3  5  9 11 47 
1067: 1  2 24 28 45 47 
1068: 1  2 23 42 44 47
1069: 1  2 21 40 46 47 
1070: 1  2 20 37 41 47 
1071: 1  2 19 25 33 47
1072: 1  2 17 29 38 47 
1073: 1  2 14 15 18 47 
1074: 1  2 13 34 43 47
1075: 1  2 12 35 36 47 
1076: 1  2 11 22 27 47
