GAME,"DRAW ID","DRAW DATE","MAIN NUMBERS",SUPP
powerball,556,"Thursday 11 Jan 2007","5 18 38 39 43 ","36 "
powerball,555,"Thursday 04 Jan 2007","18 19 31 32 43 ","28 "
powerball,554,"Thursday 28 Dec 2006","13 16 30 33 41 ","44 "
powerball,553,"Thursday 21 Dec 2006","14 28 30 34 37 ","15 "
powerball,552,"Thursday 14 Dec 2006","4 18 27 28 30 ","34 "
powerball,551,"Thursday 07 Dec 2006","5 7 15 19 25 ","30 "
powerball,550,"Thursday 30 Nov 2006","3 10 21 34 44 ","44 "
powerball,549,"Thursday 23 Nov 2006","5 8 11 24 31 ","27 "
powerball,548,"Thursday 16 Nov 2006","4 19 20 43 44 ","28 "
powerball,547,"Thursday 09 Nov 2006","23 29 40 42 44 ","31 "
powerball,546,"Thursday 02 Nov 2006","1 31 38 39 45 ","32 "
powerball,545,"Thursday 26 Oct 2006","10 12 22 29 31 ","32 "
powerball,544,"Thursday 19 Oct 2006","4 5 7 12 23 ","29 "
powerball,543,"Thursday 12 Oct 2006","18 32 37 39 44 ","45 "
powerball,542,"Thursday 05 Oct 2006","1 13 20 39 44 ","23 "
powerball,541,"Thursday 28 Sep 2006","11 23 29 40 43 ","24 "
powerball,540,"Thursday 21 Sep 2006","6 23 34 36 42 ","11 "
powerball,539,"Thursday 14 Sep 2006","4 5 16 24 28 ","36 "
powerball,538,"Thursday 07 Sep 2006","6 10 24 34 45 ","36 "
powerball,537,"Thursday 31 Aug 2006","5 11 26 34 44 ","9 "
powerball,536,"Thursday 24 Aug 2006","10 24 30 31 38 ","11 "
powerball,535,"Thursday 17 Aug 2006","9 10 18 28 31 ","15 "
powerball,534,"Thursday 10 Aug 2006","5 9 21 37 43 ","3 "
powerball,533,"Thursday 03 Aug 2006","20 24 27 30 35 ","4 "
powerball,532,"Thursday 27 Jul 2006","8 11 12 15 27 ","14 "
powerball,531,"Thursday 20 Jul 2006","1 2 3 21 38 ","4 "
powerball,530,"Thursday 13 Jul 2006","14 16 21 22 36 ","1 "
powerball,529,"Thursday 06 Jul 2006","1 8 15 16 22 ","34 "
powerball,528,"Thursday 29 Jun 2006","29 31 33 36 38 ","10 "
powerball,527,"Thursday 22 Jun 2006","1 21 23 34 36 ","7 "
powerball,526,"Thursday 15 Jun 2006","21 23 30 40 42 ","2 "
powerball,525,"Thursday 08 Jun 2006","5 6 23 29 45 ","25 "
powerball,524,"Thursday 01 Jun 2006","13 21 29 37 41 ","39 "
powerball,523,"Thursday 25 May 2006","16 27 33 40 43 ","33 "
powerball,522,"Thursday 18 May 2006","6 12 13 15 45 ","32 "
powerball,521,"Thursday 11 May 2006","1 10 11 18 31 ","45 "
powerball,520,"Thursday 04 May 2006","1 12 16 27 30 ","24 "
powerball,519,"Thursday 27 Apr 2006","27 35 37 39 42 ","41 "
powerball,518,"Thursday 20 Apr 2006","5 7 11 21 26 ","14 "
powerball,517,"Thursday 13 Apr 2006","2 12 30 32 39 ","8 "
powerball,516,"Thursday 06 Apr 2006","1 2 13 38 45 ","4 "
powerball,515,"Thursday 30 Mar 2006","17 24 32 33 41 ","17 "
powerball,514,"Thursday 23 Mar 2006","2 12 13 24 34 ","13 "
powerball,513,"Thursday 16 Mar 2006","4 8 13 40 44 ","17 "
powerball,512,"Thursday 09 Mar 2006","9 19 32 34 39 ","42 "
powerball,511,"Thursday 02 Mar 2006","8 36 40 42 43 ","16 "
powerball,510,"Thursday 23 Feb 2006","2 9 22 25 42 ","40 "
powerball,509,"Thursday 16 Feb 2006","10 18 22 28 31 ","17 "
powerball,508,"Thursday 09 Feb 2006","11 21 33 38 41 ","22 "
powerball,507,"Thursday 02 Feb 2006","1 4 6 13 36 ","34 "
powerball,506,"Thursday 26 Jan 2006","2 21 36 40 42 ","2 "
powerball,505,"Thursday 19 Jan 2006","23 29 30 35 43 ","35 "
powerball,504,"Thursday 12 Jan 2006","15 31 37 42 44 ","23 "
powerball,503,"Thursday 05 Jan 2006","6 13 15 39 41 ","17 "
powerball,502,"Thursday 29 Dec 2005","1 3 30 36 40 ","20 "
powerball,501,"Thursday 22 Dec 2005","2 10 31 35 36 ","15 "
powerball,500,"Thursday 15 Dec 2005","9 10 12 34 45 ","34 "
powerball,499,"Thursday 08 Dec 2005","5 7 11 34 39 ","9 "
powerball,498,"Thursday 01 Dec 2005","1 2 5 10 17 ","34 "
powerball,497,"Thursday 24 Nov 2005","3 8 25 39 41 ","13 "
powerball,496,"Thursday 17 Nov 2005","3 7 9 18 36 ","7 "
powerball,495,"Thursday 10 Nov 2005","11 12 25 38 42 ","39 "
powerball,494,"Thursday 03 Nov 2005","2 4 15 25 40 ","29 "
powerball,493,"Thursday 27 Oct 2005","13 22 27 38 42 ","39 "
powerball,492,"Thursday 20 Oct 2005","1 2 26 30 40 ","21 "
powerball,491,"Thursday 13 Oct 2005","15 19 26 33 37 ","12 "
powerball,490,"Thursday 06 Oct 2005","4 11 29 32 41 ","1 "
powerball,489,"Thursday 29 Sep 2005","7 10 13 28 31 ","15 "
powerball,488,"Thursday 22 Sep 2005","26 36 38 40 45 ","24 "
powerball,487,"Thursday 15 Sep 2005","9 32 38 40 41 ","24 "
powerball,486,"Thursday 08 Sep 2005","18 22 24 31 36 ","31 "
powerball,485,"Thursday 01 Sep 2005","8 19 22 29 37 ","36 "
powerball,484,"Thursday 25 Aug 2005","13 14 22 34 42 ","28 "
powerball,483,"Thursday 18 Aug 2005","6 7 18 31 44 ","3 "
powerball,482,"Thursday 11 Aug 2005","3 8 19 38 44 ","27 "
powerball,481,"Thursday 04 Aug 2005","10 12 17 37 44 ","4 "
powerball,480,"Thursday 28 Jul 2005","8 15 19 30 42 ","5 "
powerball,479,"Thursday 21 Jul 2005","10 22 35 36 39 ","14 "
powerball,478,"Thursday 14 Jul 2005","12 24 37 38 41 ","9 "
powerball,477,"Thursday 07 Jul 2005","12 22 26 31 42 ","19 "
powerball,476,"Thursday 30 Jun 2005","2 5 13 36 43 ","37 "
powerball,475,"Thursday 23 Jun 2005","6 23 27 33 41 ","28 "
powerball,474,"Thursday 16 Jun 2005","2 6 14 22 41 ","22 "
powerball,473,"Thursday 09 Jun 2005","7 24 30 34 37 ","41 "
powerball,472,"Thursday 02 Jun 2005","11 24 27 30 43 ","1 "
powerball,471,"Thursday 26 May 2005","4 16 18 28 33 ","16 "
powerball,470,"Thursday 19 May 2005","14 15 29 33 42 ","45 "
powerball,469,"Thursday 12 May 2005","11 16 30 43 45 ","7 "
powerball,468,"Thursday 05 May 2005","6 7 40 42 45 ","15 "
powerball,467,"Thursday 28 Apr 2005","12 13 21 28 29 ","28 "
powerball,466,"Thursday 21 Apr 2005","5 6 14 41 45 ","7 "
powerball,465,"Thursday 14 Apr 2005","14 23 35 39 41 ","9 "
powerball,464,"Thursday 07 Apr 2005","9 10 19 34 38 ","7 "
powerball,463,"Thursday 31 Mar 2005","24 25 32 37 42 ","10 "
powerball,462,"Thursday 24 Mar 2005","1 11 25 34 42 ","38 "
powerball,461,"Thursday 17 Mar 2005","7 13 27 28 36 ","2 "
powerball,460,"Thursday 10 Mar 2005","6 27 28 40 43 ","25 "
powerball,459,"Thursday 03 Mar 2005","5 6 14 16 35 ","38 "
powerball,458,"Thursday 24 Feb 2005","7 18 27 30 44 ","14 "
powerball,457,"Thursday 17 Feb 2005","10 12 17 19 45 ","41 "
powerball,456,"Thursday 10 Feb 2005","6 7 8 39 45 ","27 "
powerball,455,"Thursday 03 Feb 2005","5 9 13 17 22 ","7 "
powerball,454,"Thursday 27 Jan 2005","6 19 22 33 36 ","15 "
powerball,453,"Thursday 20 Jan 2005","15 27 30 36 42 ","3 "
powerball,452,"Thursday 13 Jan 2005","2 19 28 34 38 ","1 "
powerball,451,"Thursday 06 Jan 2005","3 24 29 34 39 ","15 "
powerball,450,"Thursday 30 Dec 2004","2 16 31 40 45 ","44 "
powerball,449,"Thursday 23 Dec 2004","3 7 11 33 34 ","21 "
powerball,448,"Thursday 16 Dec 2004","1 8 35 39 40 ","32 "
powerball,447,"Thursday 09 Dec 2004","11 18 20 34 39 ","32 "
powerball,446,"Thursday 02 Dec 2004","8 10 16 21 44 ","38 "
powerball,445,"Thursday 25 Nov 2004","18 27 31 33 41 ","39 "
powerball,444,"Thursday 18 Nov 2004","1 9 11 29 40 ","33 "
powerball,443,"Thursday 11 Nov 2004","5 11 27 28 35 ","12 "
powerball,442,"Thursday 04 Nov 2004","1 6 8 41 44 ","43 "
powerball,441,"Thursday 28 Oct 2004","12 18 20 21 29 ","38 "
powerball,440,"Thursday 21 Oct 2004","1 5 19 22 36 ","11 "
powerball,439,"Thursday 14 Oct 2004","17 18 32 35 40 ","2 "
powerball,438,"Thursday 07 Oct 2004","1 2 5 35 43 ","10 "
powerball,437,"Thursday 30 Sep 2004","1 7 23 30 32 ","22 "
powerball,436,"Thursday 23 Sep 2004","16 21 24 33 38 ","31 "
powerball,435,"Thursday 16 Sep 2004","14 26 28 42 43 ","6 "
powerball,434,"Thursday 09 Sep 2004","16 29 30 34 44 ","3 "
powerball,433,"Thursday 02 Sep 2004","22 25 26 37 40 ","5 "
powerball,432,"Thursday 26 Aug 2004","20 23 26 31 39 ","2 "
powerball,431,"Thursday 19 Aug 2004","14 18 29 32 43 ","9 "
powerball,430,"Thursday 12 Aug 2004","2 14 29 39 42 ","30 "
powerball,429,"Thursday 05 Aug 2004","2 11 20 27 39 ","43 "
powerball,428,"Thursday 29 Jul 2004","5 8 9 19 28 ","16 "
powerball,427,"Thursday 22 Jul 2004","1 10 21 35 37 ","29 "
powerball,426,"Thursday 15 Jul 2004","4 9 20 37 40 ","44 "
powerball,425,"Thursday 08 Jul 2004","11 12 19 25 30 ","17 "
powerball,424,"Thursday 01 Jul 2004","12 15 21 29 30 ","29 "
powerball,423,"Thursday 24 Jun 2004","11 18 36 41 45 ","37 "
powerball,422,"Thursday 17 Jun 2004","2 13 16 21 32 ","6 "
powerball,421,"Thursday 10 Jun 2004","15 17 19 25 34 ","30 "
powerball,420,"Thursday 03 Jun 2004","4 11 17 22 36 ","14 "
powerball,419,"Thursday 27 May 2004","3 8 9 24 42 ","18 "
powerball,418,"Thursday 20 May 2004","9 15 29 31 39 ","25 "
powerball,417,"Thursday 13 May 2004","7 23 25 36 45 ","33 "
powerball,416,"Thursday 06 May 2004","11 14 20 26 42 ","31 "
powerball,415,"Thursday 29 Apr 2004","7 9 17 30 33 ","45 "
powerball,414,"Thursday 22 Apr 2004","5 9 28 32 34 ","6 "
powerball,413,"Thursday 15 Apr 2004","4 10 11 25 34 ","2 "
powerball,412,"Thursday 08 Apr 2004","7 12 31 43 45 ","7 "
powerball,411,"Thursday 01 Apr 2004","1 25 32 34 39 ","42 "
powerball,410,"Thursday 25 Mar 2004","5 11 12 21 31 ","8 "
powerball,409,"Thursday 18 Mar 2004","17 23 31 35 42 ","24 "
powerball,408,"Thursday 11 Mar 2004","1 4 22 25 37 ","27 "
powerball,407,"Thursday 04 Mar 2004","5 11 24 28 40 ","22 "
powerball,406,"Thursday 26 Feb 2004","6 19 26 30 40 ","23 "
powerball,405,"Thursday 19 Feb 2004","7 11 19 38 44 ","32 "
powerball,404,"Thursday 12 Feb 2004","3 6 7 24 38 ","30 "
powerball,403,"Thursday 05 Feb 2004","1 18 19 31 33 ","19 "
powerball,402,"Thursday 29 Jan 2004","5 6 12 34 45 ","19 "
powerball,401,"Thursday 22 Jan 2004","4 24 33 34 45 ","36 "
powerball,400,"Thursday 15 Jan 2004","6 9 17 23 40 ","28 "
powerball,399,"Thursday 08 Jan 2004","26 27 34 38 42 ","8 "
powerball,398,"Thursday 01 Jan 2004","1 18 33 36 45 ","42 "
powerball,397,"Thursday 25 Dec 2003","3 10 18 24 30 ","9 "
powerball,396,"Thursday 18 Dec 2003","3 22 30 36 40 ","12 "
powerball,395,"Thursday 11 Dec 2003","2 19 22 27 36 ","29 "
powerball,394,"Thursday 04 Dec 2003","12 19 31 39 42 ","43 "
powerball,393,"Thursday 27 Nov 2003","26 35 40 42 43 ","37 "
powerball,392,"Thursday 20 Nov 2003","4 12 16 26 35 ","22 "
powerball,391,"Thursday 13 Nov 2003","19 20 29 34 35 ","5 "
powerball,390,"Thursday 06 Nov 2003","8 36 39 44 45 ","15 "
powerball,389,"Thursday 30 Oct 2003","3 11 19 28 35 ","45 "
powerball,388,"Thursday 23 Oct 2003","21 26 29 38 43 ","4 "
powerball,387,"Thursday 16 Oct 2003","2 12 18 26 42 ","12 "
powerball,386,"Thursday 09 Oct 2003","6 11 34 37 38 ","16 "
powerball,385,"Thursday 02 Oct 2003","1 24 30 44 45 ","13 "
powerball,384,"Thursday 25 Sep 2003","2 14 26 31 33 ","44 "
powerball,383,"Thursday 18 Sep 2003","19 27 29 39 44 ","41 "
powerball,382,"Thursday 11 Sep 2003","11 23 25 34 42 ","10 "
powerball,381,"Thursday 04 Sep 2003","3 5 12 35 45 ","42 "
powerball,380,"Thursday 28 Aug 2003","5 9 12 13 27 ","42 "
powerball,379,"Thursday 21 Aug 2003","17 24 26 34 45 ","36 "
powerball,378,"Thursday 14 Aug 2003","24 30 34 36 42 ","15 "
powerball,377,"Thursday 07 Aug 2003","4 11 13 32 44 ","17 "
powerball,376,"Thursday 31 Jul 2003","2 24 25 35 39 ","36 "
powerball,375,"Thursday 24 Jul 2003","12 17 18 20 33 ","19 "
powerball,374,"Thursday 17 Jul 2003","9 16 24 25 34 ","11 "
powerball,373,"Thursday 10 Jul 2003","5 16 17 18 22 ","17 "
powerball,372,"Thursday 03 Jul 2003","2 4 8 24 32 ","12 "
powerball,371,"Thursday 26 Jun 2003","6 7 14 31 33 ","28 "
powerball,370,"Thursday 19 Jun 2003","5 6 16 31 35 ","38 "
powerball,369,"Thursday 12 Jun 2003","2 4 8 36 43 ","29 "
powerball,368,"Thursday 05 Jun 2003","1 5 9 25 29 ","31 "
powerball,367,"Thursday 29 May 2003","7 9 10 29 38 ","42 "
powerball,366,"Thursday 22 May 2003","3 34 37 40 41 ","18 "
powerball,365,"Thursday 15 May 2003","4 8 21 33 36 ","26 "
powerball,364,"Thursday 08 May 2003","5 9 19 22 26 ","7 "
powerball,363,"Thursday 01 May 2003","15 24 25 31 38 ","38 "
powerball,362,"Thursday 24 Apr 2003","13 17 23 33 38 ","26 "
powerball,361,"Thursday 17 Apr 2003","3 9 21 29 39 ","4 "
powerball,360,"Thursday 10 Apr 2003","4 6 21 23 44 ","32 "
powerball,359,"Thursday 03 Apr 2003","1 11 16 41 42 ","39 "
powerball,358,"Thursday 27 Mar 2003","1 13 14 22 44 ","18 "
powerball,357,"Thursday 20 Mar 2003","12 14 40 41 43 ","24 "
powerball,356,"Thursday 13 Mar 2003","4 18 29 30 35 ","4 "
powerball,355,"Thursday 06 Mar 2003","8 24 37 38 45 ","11 "
powerball,354,"Thursday 27 Feb 2003","1 6 12 15 39 ","28 "
powerball,353,"Thursday 20 Feb 2003","4 21 24 26 38 ","18 "
powerball,352,"Thursday 13 Feb 2003","4 5 10 30 39 ","25 "
powerball,351,"Thursday 06 Feb 2003","1 23 28 35 42 ","40 "
powerball,350,"Thursday 30 Jan 2003","3 23 30 31 40 ","18 "
powerball,349,"Thursday 23 Jan 2003","10 11 19 39 45 ","8 "
powerball,348,"Thursday 16 Jan 2003","10 23 35 38 45 ","19 "
powerball,347,"Thursday 09 Jan 2003","13 15 20 24 41 ","32 "
powerball,346,"Thursday 02 Jan 2003","9 12 28 31 43 ","6 "
powerball,345,"Thursday 26 Dec 2002","5 8 9 10 26 ","2 "
powerball,344,"Thursday 19 Dec 2002","8 28 34 39 42 ","1 "
powerball,343,"Thursday 12 Dec 2002","6 7 10 27 40 ","40 "
powerball,342,"Thursday 05 Dec 2002","12 16 25 29 37 ","22 "
powerball,341,"Thursday 28 Nov 2002","6 11 22 23 35 ","42 "
powerball,340,"Thursday 21 Nov 2002","14 21 40 41 44 ","16 "
powerball,339,"Thursday 14 Nov 2002","1 30 32 33 36 ","31 "
powerball,338,"Thursday 07 Nov 2002","8 30 33 35 36 ","1 "
powerball,337,"Thursday 31 Oct 2002","7 14 16 19 45 ","24 "
powerball,336,"Thursday 24 Oct 2002","5 21 25 33 45 ","22 "
powerball,335,"Thursday 17 Oct 2002","4 5 11 27 28 ","16 "
powerball,334,"Thursday 10 Oct 2002","8 19 28 29 45 ","22 "
powerball,333,"Thursday 03 Oct 2002","1 4 18 23 32 ","35 "
powerball,332,"Thursday 26 Sep 2002","6 24 27 38 41 ","35 "
powerball,331,"Thursday 19 Sep 2002","1 25 34 37 41 ","40 "
powerball,330,"Thursday 12 Sep 2002","8 22 26 27 32 ","32 "
powerball,329,"Thursday 05 Sep 2002","8 12 26 39 41 ","18 "
powerball,328,"Thursday 29 Aug 2002","3 9 21 29 45 ","11 "
powerball,327,"Thursday 22 Aug 2002","16 18 29 36 39 ","33 "
powerball,326,"Thursday 15 Aug 2002","6 15 32 36 41 ","26 "
powerball,325,"Thursday 08 Aug 2002","3 14 16 21 42 ","3 "
powerball,324,"Thursday 01 Aug 2002","2 13 14 23 31 ","31 "
powerball,323,"Thursday 25 Jul 2002","33 34 38 39 41 ","20 "
powerball,322,"Thursday 18 Jul 2002","12 36 37 40 45 ","19 "
powerball,321,"Thursday 11 Jul 2002","20 26 27 34 41 ","26 "
powerball,320,"Thursday 04 Jul 2002","10 11 21 36 43 ","21 "
powerball,319,"Thursday 27 Jun 2002","8 12 20 42 45 ","1 "
powerball,318,"Thursday 20 Jun 2002","10 16 23 24 33 ","16 "
powerball,317,"Thursday 13 Jun 2002","9 15 21 22 44 ","9 "
powerball,316,"Thursday 06 Jun 2002","3 6 30 32 42 ","37 "
powerball,315,"Thursday 30 May 2002","9 15 34 42 45 ","4 "
powerball,314,"Thursday 23 May 2002","12 17 18 19 32 ","11 "
powerball,313,"Thursday 16 May 2002","3 8 13 15 28 ","40 "
powerball,312,"Thursday 09 May 2002","14 23 36 41 43 ","39 "
powerball,311,"Thursday 02 May 2002","5 18 20 24 45 ","28 "
powerball,310,"Thursday 25 Apr 2002","5 18 27 31 42 ","25 "
powerball,309,"Thursday 18 Apr 2002","7 18 20 31 34 ","19 "
powerball,308,"Thursday 11 Apr 2002","6 17 19 25 44 ","28 "
powerball,307,"Thursday 04 Apr 2002","10 15 29 40 41 ","23 "
powerball,306,"Thursday 28 Mar 2002","4 32 39 42 44 ","27 "
powerball,305,"Thursday 21 Mar 2002","1 22 34 36 42 ","18 "
powerball,304,"Thursday 14 Mar 2002","12 26 28 39 40 ","2 "
powerball,303,"Thursday 07 Mar 2002","6 20 22 32 44 ","39 "
powerball,302,"Thursday 28 Feb 2002","7 14 22 37 43 ","40 "
powerball,301,"Thursday 21 Feb 2002","2 16 19 29 43 ","5 "
powerball,300,"Thursday 14 Feb 2002","11 15 17 27 40 ","8 "
powerball,299,"Thursday 07 Feb 2002","21 22 27 34 44 ","33 "
powerball,298,"Thursday 31 Jan 2002","1 2 4 26 28 ","33 "
powerball,297,"Thursday 24 Jan 2002","11 23 24 29 32 ","17 "
powerball,296,"Thursday 17 Jan 2002","4 7 18 21 31 ","14 "
powerball,295,"Thursday 10 Jan 2002","2 4 13 24 44 ","15 "
powerball,294,"Thursday 03 Jan 2002","3 6 15 35 43 ","19 "
powerball,293,"Thursday 27 Dec 2001","2 23 36 38 40 ","14 "
powerball,292,"Thursday 20 Dec 2001","2 6 15 22 30 ","4 "
powerball,291,"Thursday 13 Dec 2001","7 18 27 28 38 ","32 "
powerball,290,"Thursday 06 Dec 2001","1 14 29 30 33 ","43 "
powerball,289,"Thursday 29 Nov 2001","6 9 15 27 37 ","35 "
powerball,288,"Thursday 22 Nov 2001","2 4 21 24 28 ","23 "
powerball,287,"Thursday 15 Nov 2001","4 13 16 22 26 ","11 "
powerball,286,"Thursday 08 Nov 2001","3 8 13 33 37 ","26 "
powerball,285,"Thursday 01 Nov 2001","2 5 20 21 38 ","40 "
powerball,284,"Thursday 25 Oct 2001","3 14 18 23 30 ","28 "
powerball,283,"Thursday 18 Oct 2001","1 2 7 10 14 ","44 "
powerball,282,"Thursday 11 Oct 2001","12 19 21 25 44 ","19 "
powerball,281,"Thursday 04 Oct 2001","7 9 28 36 38 ","32 "
powerball,280,"Thursday 27 Sep 2001","6 13 20 34 45 ","33 "
powerball,279,"Thursday 20 Sep 2001","3 5 38 41 45 ","28 "
powerball,278,"Thursday 13 Sep 2001","8 9 13 23 25 ","35 "
powerball,277,"Thursday 06 Sep 2001","4 10 21 24 42 ","7 "
powerball,276,"Thursday 30 Aug 2001","6 19 27 42 44 ","26 "
powerball,275,"Thursday 23 Aug 2001","13 26 29 31 36 ","28 "
powerball,274,"Thursday 16 Aug 2001","5 8 29 41 43 ","45 "
powerball,273,"Thursday 09 Aug 2001","1 15 16 21 41 ","6 "
powerball,272,"Thursday 02 Aug 2001","4 16 23 25 26 ","36 "
powerball,271,"Thursday 26 Jul 2001","11 12 25 30 37 ","30 "
powerball,270,"Thursday 19 Jul 2001","4 13 25 28 37 ","29 "
powerball,269,"Thursday 12 Jul 2001","35 36 37 40 43 ","15 "
powerball,268,"Thursday 05 Jul 2001","15 26 43 44 45 ","15 "
powerball,267,"Thursday 28 Jun 2001","2 13 23 24 35 ","15 "
powerball,266,"Thursday 21 Jun 2001","6 14 22 37 42 ","4 "
powerball,265,"Thursday 14 Jun 2001","3 16 24 26 40 ","19 "
powerball,264,"Thursday 07 Jun 2001","3 27 32 40 41 ","22 "
powerball,263,"Thursday 31 May 2001","5 10 13 14 44 ","19 "
powerball,262,"Thursday 24 May 2001","11 19 20 22 23 ","45 "
powerball,261,"Thursday 17 May 2001","1 5 6 25 34 ","15 "
powerball,260,"Thursday 10 May 2001","7 13 18 40 42 ","7 "
powerball,259,"Thursday 03 May 2001","10 11 28 32 37 ","3 "
powerball,258,"Thursday 26 Apr 2001","6 19 26 34 40 ","16 "
powerball,257,"Thursday 19 Apr 2001","29 30 31 37 41 ","19 "
powerball,256,"Thursday 12 Apr 2001","19 24 33 35 41 ","9 "
powerball,255,"Thursday 05 Apr 2001","2 13 17 22 33 ","37 "
powerball,254,"Thursday 29 Mar 2001","8 11 25 33 45 ","40 "
powerball,253,"Thursday 22 Mar 2001","3 13 16 26 40 ","16 "
powerball,252,"Thursday 15 Mar 2001","5 19 33 37 41 ","34 "
powerball,251,"Thursday 08 Mar 2001","3 4 6 19 35 ","20 "
powerball,250,"Thursday 01 Mar 2001","4 8 19 24 45 ","34 "
powerball,249,"Thursday 22 Feb 2001","3 8 16 19 43 ","26 "
powerball,248,"Thursday 15 Feb 2001","15 16 19 27 36 ","24 "
powerball,247,"Thursday 08 Feb 2001","9 12 36 39 42 ","18 "
powerball,246,"Thursday 01 Feb 2001","1 7 34 37 44 ","15 "
powerball,245,"Thursday 25 Jan 2001","3 6 8 13 27 ","19 "
powerball,244,"Thursday 18 Jan 2001","9 16 23 29 31 ","44 "
powerball,243,"Thursday 11 Jan 2001","5 24 25 27 34 ","27 "
powerball,242,"Thursday 04 Jan 2001","13 25 31 36 37 ","44 "
powerball,241,"Thursday 28 Dec 2000","5 25 33 38 45 ","21 "
powerball,240,"Thursday 21 Dec 2000","17 21 30 42 43 ","20 "
powerball,239,"Thursday 14 Dec 2000","6 21 24 26 39 ","28 "
powerball,237,"Thursday 30 Nov 2000","1 13 19 37 43 ","6 "
powerball,236,"Thursday 23 Nov 2000","4 8 15 32 38 ","10 "
powerball,235,"Thursday 16 Nov 2000","1 29 36 38 42 ","37 "
powerball,234,"Thursday 09 Nov 2000","7 12 13 25 40 ","30 "
powerball,233,"Thursday 02 Nov 2000","9 13 19 36 37 ","41 "
powerball,232,"Thursday 26 Oct 2000","2 30 35 40 41 ","24 "
powerball,231,"Thursday 19 Oct 2000","16 24 28 29 31 ","33 "
powerball,230,"Thursday 12 Oct 2000","8 12 14 24 38 ","44 "
powerball,229,"Thursday 05 Oct 2000","3 15 18 33 39 ","45 "
powerball,228,"Thursday 28 Sep 2000","9 12 30 44 45 ","33 "
powerball,227,"Thursday 21 Sep 2000","21 23 25 27 33 ","41 "
powerball,226,"Thursday 14 Sep 2000","1 11 15 24 45 ","17 "
powerball,225,"Thursday 07 Sep 2000","1 24 33 43 44 ","30 "
powerball,224,"Thursday 31 Aug 2000","10 15 26 37 40 ","34 "
powerball,223,"Thursday 24 Aug 2000","2 11 15 30 43 ","30 "
powerball,222,"Thursday 17 Aug 2000","2 15 26 29 41 ","10 "
powerball,221,"Thursday 10 Aug 2000","2 11 15 21 27 ","35 "
powerball,220,"Thursday 03 Aug 2000","13 17 32 33 38 ","40 "
powerball,219,"Thursday 27 Jul 2000","7 16 25 27 44 ","15 "
powerball,218,"Thursday 20 Jul 2000","18 23 25 38 39 ","10 "
powerball,217,"Thursday 13 Jul 2000","13 17 29 34 38 ","4 "
powerball,216,"Thursday 06 Jul 2000","3 11 17 22 27 ","4 "
powerball,215,"Thursday 29 Jun 2000","3 9 21 24 30 ","27 "
powerball,214,"Thursday 22 Jun 2000","14 21 35 43 44 ","38 "
powerball,213,"Thursday 15 Jun 2000","13 15 39 40 45 ","26 "
powerball,212,"Thursday 08 Jun 2000","5 13 20 26 31 ","2 "
powerball,211,"Thursday 01 Jun 2000","12 20 34 39 45 ","34 "
powerball,210,"Thursday 25 May 2000","7 17 20 24 26 ","31 "
powerball,209,"Thursday 18 May 2000","1 2 23 30 44 ","12 "
powerball,208,"Thursday 11 May 2000","10 17 19 21 37 ","2 "
powerball,207,"Thursday 04 May 2000","3 21 34 35 38 ","30 "
powerball,206,"Thursday 27 Apr 2000","22 33 37 39 45 ","7 "
powerball,205,"Thursday 20 Apr 2000","1 14 15 20 25 ","3 "
powerball,204,"Thursday 13 Apr 2000","5 13 23 31 44 ","45 "
powerball,203,"Thursday 06 Apr 2000","14 17 25 27 38 ","40 "
powerball,202,"Thursday 30 Mar 2000","4 28 30 33 42 ","17 "
powerball,201,"Thursday 23 Mar 2000","8 17 18 26 29 ","20 "
powerball,200,"Thursday 16 Mar 2000","3 6 16 29 44 ","32 "
powerball,199,"Thursday 09 Mar 2000","8 13 32 39 45 ","26 "
powerball,198,"Thursday 02 Mar 2000","3 11 13 19 38 ","35 "
powerball,197,"Thursday 24 Feb 2000","6 26 28 42 44 ","8 "
powerball,196,"Thursday 17 Feb 2000","5 9 12 40 45 ","10 "
powerball,195,"Thursday 10 Feb 2000","12 14 17 24 39 ","36 "
powerball,194,"Thursday 03 Feb 2000","8 16 17 27 29 ","2 "
powerball,193,"Thursday 27 Jan 2000","7 15 17 23 40 ","28 "
powerball,192,"Thursday 20 Jan 2000","4 7 10 25 36 ","5 "
powerball,191,"Thursday 13 Jan 2000","15 19 24 28 39 ","15 "
powerball,190,"Thursday 06 Jan 2000","2 7 8 27 45 ","16 "
powerball,189,"Thursday 30 Dec 1999","23 26 37 41 44 ","33 "
powerball,188,"Thursday 23 Dec 1999","25 35 37 41 45 ","45 "
powerball,187,"Thursday 16 Dec 1999","1 14 15 17 43 ","18 "
powerball,186,"Thursday 09 Dec 1999","13 31 33 35 45 ","31 "
powerball,185,"Thursday 02 Dec 1999","8 20 30 36 39 ","39 "
powerball,184,"Thursday 25 Nov 1999","3 8 15 29 31 ","31 "
powerball,183,"Thursday 18 Nov 1999","5 9 33 35 38 ","29 "
powerball,182,"Thursday 11 Nov 1999","12 15 17 22 24 ","26 "
powerball,181,"Thursday 04 Nov 1999","4 17 27 28 29 ","43 "
powerball,180,"Thursday 28 Oct 1999","16 18 23 34 35 ","13 "
powerball,179,"Thursday 21 Oct 1999","5 16 17 32 33 ","27 "
powerball,178,"Thursday 14 Oct 1999","7 18 22 26 35 ","11 "
powerball,177,"Thursday 07 Oct 1999","11 19 22 30 32 ","19 "
