GAME,"DRAW ID","DRAW DATE","MAIN NUMBERS",SUPP
oz_lotto,1245,"Tuesday 26 Dec 2017","7 30 37 2 41 9 45 ","33 23 "
oz_lotto,1244,"Tuesday 19 Dec 2017","34 35 18 44 26 37 5 ","1 36 "
oz_lotto,1243,"Tuesday 12 Dec 2017","6 31 35 7 4 43 3 ","5 2 "
oz_lotto,1242,"Tuesday 05 Dec 2017","45 4 22 34 26 9 28 ","43 15 "
oz_lotto,1241,"Tuesday 28 Nov 2017","16 3 9 7 28 35 19 ","10 1 "
oz_lotto,1240,"Tuesday 21 Nov 2017","14 15 45 33 26 16 23 ","24 5 "
oz_lotto,1239,"Tuesday 14 Nov 2017","15 3 16 5 25 30 1 ","40 12 "
oz_lotto,1238,"Tuesday 07 Nov 2017","45 4 37 12 30 26 13 ","10 17 "
oz_lotto,1237,"Tuesday 31 Oct 2017","6 23 21 30 42 44 32 ","29 9 "
oz_lotto,1236,"Tuesday 24 Oct 2017","31 15 22 9 35 40 44 ","32 36 "
oz_lotto,1235,"Tuesday 17 Oct 2017","41 40 38 39 7 23 32 ","35 19 "
oz_lotto,1234,"Tuesday 10 Oct 2017","17 42 20 7 31 28 12 ","1 25 "
oz_lotto,1233,"Tuesday 03 Oct 2017","43 36 7 30 14 9 26 ","41 38 "
oz_lotto,1232,"Tuesday 26 Sep 2017","41 45 8 14 6 13 33 ","15 42 "
oz_lotto,1231,"Tuesday 19 Sep 2017","15 6 37 29 42 14 31 ","30 45 "
oz_lotto,1230,"Tuesday 12 Sep 2017","1 44 20 41 24 12 45 ","6 38 "
oz_lotto,1229,"Tuesday 05 Sep 2017","16 45 4 35 8 28 27 ","22 34 "
oz_lotto,1228,"Tuesday 29 Aug 2017","24 8 44 23 22 21 36 ","4 37 "
oz_lotto,1227,"Tuesday 22 Aug 2017","14 43 41 16 7 12 40 ","37 38 "
oz_lotto,1226,"Tuesday 15 Aug 2017","17 43 8 33 25 13 4 ","15 23 "
oz_lotto,1225,"Tuesday 08 Aug 2017","15 21 45 25 6 43 40 ","19 26 "
oz_lotto,1224,"Tuesday 01 Aug 2017","9 16 41 13 37 43 3 ","11 26 "
oz_lotto,1223,"Tuesday 25 Jul 2017","1 15 4 6 22 29 39 ","14 7 "
oz_lotto,1222,"Tuesday 18 Jul 2017","2 45 29 7 23 19 21 ","37 43 "
oz_lotto,1221,"Tuesday 11 Jul 2017","30 40 37 39 36 4 22 ","35 14 "
oz_lotto,1220,"Tuesday 04 Jul 2017","28 33 37 43 18 35 7 ","19 21 "
oz_lotto,1219,"Tuesday 27 Jun 2017","6 3 8 26 41 40 22 ","27 32 "
oz_lotto,1218,"Tuesday 20 Jun 2017","16 25 28 13 23 17 21 ","34 2 "
oz_lotto,1217,"Tuesday 13 Jun 2017","14 9 2 13 43 10 4 ","45 12 "
oz_lotto,1216,"Tuesday 06 Jun 2017","10 23 11 30 19 34 15 ","2 26 "
oz_lotto,1215,"Tuesday 30 May 2017","1 35 31 19 4 13 26 ","25 37 "
oz_lotto,1214,"Tuesday 23 May 2017","4 2 12 22 20 17 38 ","35 16 "
oz_lotto,1213,"Tuesday 16 May 2017","9 21 43 14 22 41 27 ","4 8 "
oz_lotto,1212,"Tuesday 09 May 2017","1 15 45 16 3 20 33 ","39 12 "
oz_lotto,1211,"Tuesday 02 May 2017","28 22 9 19 38 17 2 ","41 33 "
oz_lotto,1210,"Tuesday 25 Apr 2017","11 41 28 43 45 37 27 ","4 31 "
oz_lotto,1209,"Tuesday 18 Apr 2017","42 13 33 44 39 29 27 ","15 31 "
oz_lotto,1208,"Tuesday 11 Apr 2017","25 23 38 45 21 28 1 ","2 33 "
oz_lotto,1207,"Tuesday 04 Apr 2017","6 8 36 45 33 23 1 ","43 27 "
oz_lotto,1206,"Tuesday 28 Mar 2017","12 39 45 41 37 22 23 ","20 18 "
oz_lotto,1205,"Tuesday 21 Mar 2017","27 25 44 33 6 15 31 ","26 19 "
oz_lotto,1204,"Tuesday 14 Mar 2017","10 14 25 6 31 2 28 ","33 8 "
oz_lotto,1203,"Tuesday 07 Mar 2017","21 18 17 6 37 33 4 ","1 8 "
oz_lotto,1202,"Tuesday 28 Feb 2017","2 37 26 17 42 33 27 ","44 4 "
oz_lotto,1201,"Tuesday 21 Feb 2017","19 28 31 5 45 41 9 ","1 37 "
oz_lotto,1200,"Tuesday 14 Feb 2017","7 39 45 38 1 30 9 ","28 14 "
oz_lotto,1199,"Tuesday 07 Feb 2017","20 32 4 8 29 37 40 ","7 17 "
oz_lotto,1198,"Tuesday 31 Jan 2017","24 3 8 38 18 20 30 ","44 21 "
oz_lotto,1197,"Tuesday 24 Jan 2017","17 24 43 31 20 34 27 ","29 6 "
oz_lotto,1196,"Tuesday 17 Jan 2017","39 31 7 37 2 22 21 ","40 1 "
oz_lotto,1195,"Tuesday 10 Jan 2017","34 2 43 18 12 17 41 ","16 22 "
oz_lotto,1194,"Tuesday 03 Jan 2017","1 27 17 12 24 15 23 ","41 29 "
oz_lotto,1193,"Tuesday 27 Dec 2016","27 7 35 34 25 33 28 ","38 41 "
oz_lotto,1192,"Tuesday 20 Dec 2016","26 16 14 36 25 29 45 ","3 7 "
oz_lotto,1191,"Tuesday 13 Dec 2016","44 31 37 17 20 34 39 ","29 24 "
oz_lotto,1190,"Tuesday 06 Dec 2016","35 30 17 43 34 45 15 ","14 23 "
oz_lotto,1189,"Tuesday 29 Nov 2016","31 32 12 35 28 22 42 ","39 1 "
oz_lotto,1188,"Tuesday 22 Nov 2016","32 31 11 30 17 45 43 ","10 7 "
oz_lotto,1187,"Tuesday 15 Nov 2016","7 26 27 11 18 15 16 ","30 21 "
oz_lotto,1186,"Tuesday 08 Nov 2016","42 5 7 36 22 2 13 ","23 18 "
oz_lotto,1185,"Tuesday 01 Nov 2016","17 22 43 6 27 41 9 ","8 36 "
oz_lotto,1184,"Tuesday 25 Oct 2016","20 8 37 33 5 34 36 ","40 17 "
oz_lotto,1183,"Tuesday 18 Oct 2016","43 37 23 6 9 3 13 ","38 32 "
oz_lotto,1182,"Tuesday 11 Oct 2016","25 3 8 38 18 21 27 ","23 35 "
oz_lotto,1181,"Tuesday 04 Oct 2016","10 14 4 3 28 41 12 ","32 5 "
oz_lotto,1180,"Tuesday 27 Sep 2016","45 13 32 36 3 26 21 ","31 14 "
oz_lotto,1179,"Tuesday 20 Sep 2016","39 4 31 33 34 12 27 ","20 36 "
oz_lotto,1178,"Tuesday 13 Sep 2016","42 19 30 29 1 3 44 ","28 23 "
oz_lotto,1177,"Tuesday 06 Sep 2016","27 29 37 44 39 8 16 ","43 38 "
oz_lotto,1176,"Tuesday 30 Aug 2016","16 33 27 9 12 43 22 ","15 31 "
oz_lotto,1175,"Tuesday 23 Aug 2016","21 5 32 15 45 36 1 ","31 9 "
oz_lotto,1174,"Tuesday 16 Aug 2016","24 36 9 11 44 27 20 ","10 31 "
oz_lotto,1173,"Tuesday 09 Aug 2016","26 13 33 2 18 11 41 ","34 6 "
oz_lotto,1172,"Tuesday 02 Aug 2016","45 7 8 27 31 33 1 ","2 41 "
oz_lotto,1171,"Tuesday 26 Jul 2016","38 30 31 22 4 11 1 ","25 26 "
oz_lotto,1170,"Tuesday 19 Jul 2016","22 34 7 4 32 45 41 ","23 36 "
oz_lotto,1169,"Tuesday 12 Jul 2016","24 28 39 1 11 19 29 ","38 37 "
oz_lotto,1168,"Tuesday 05 Jul 2016","43 41 37 14 9 2 31 ","1 17 "
oz_lotto,1167,"Tuesday 28 Jun 2016","11 13 32 24 16 19 44 ","26 38 "
oz_lotto,1166,"Tuesday 21 Jun 2016","36 44 2 42 28 5 16 ","25 22 "
oz_lotto,1165,"Tuesday 14 Jun 2016","20 45 29 18 22 25 44 ","40 36 "
oz_lotto,1164,"Tuesday 07 Jun 2016","34 22 14 8 6 16 29 ","38 19 "
oz_lotto,1163,"Tuesday 31 May 2016","23 9 15 33 44 21 6 ","1 29 "
oz_lotto,1162,"Tuesday 24 May 2016","22 32 25 11 38 4 5 ","20 40 "
oz_lotto,1161,"Tuesday 17 May 2016","5 24 18 42 44 10 21 ","3 35 "
oz_lotto,1160,"Tuesday 10 May 2016","21 44 26 27 22 36 20 ","32 25 "
oz_lotto,1159,"Tuesday 03 May 2016","11 42 20 18 9 33 30 ","27 2 "
oz_lotto,1158,"Tuesday 26 Apr 2016","19 41 6 15 45 1 5 ","20 3 "
oz_lotto,1158,"Tuesday 26 Apr 2016","19 41 6 15 45 1 5 ","20 3 "
