875: 1 9 12 27 38 45 
876: 1 9 11 32 42 45 
877: 1 9 10 34 37 45 
878: 1 8 19 27 36 45 
879: 1 8 18 21 25 45 
880: 1 8 17 31 34 45 
881: 1 8 15 30 41 45 
882: 1 8 12 23 35 45 
883: 1 8 11 29 44 45 
884: 1 8 9 20 22 45 
885: 1 7 23 26 42 45 
886: 1 7 19 29 30 45 
887: 1 7 18 20 36 45 
888: 1 7 17 39 40 45 
889: 1 7 15 43 44 45 
890: 1 7 13 35 38 45 
891: 1 7 11 22 28 45 
892: 1 6 25 26 43 45 
893: 1 6 23 28 36 45 
894: 1 6 22 35 40 45 
895: 1 6 16 42 44 45 
896: 1 6 12 37 41 45 
897: 1 6 8 14 39 45 
898: 1 5 22 34 36 45 
899: 1 5 21 28 30 45 
900: 1 5 19 33 41 45 
901: 1 5 18 31 35 45 
902: 1 5 16 26 40 45 
903: 1 5 15 29 38 45 
904: 1 5 13 17 23 45 
905: 1 5 11 27 37 45 
906: 1 5 9 25 39 45 
907: 1 4 24 30 33 45 
908: 1 4 21 27 40 45 
909: 1 4 20 35 41 45 
910: 1 4 19 22 32 45 
911: 1 4 18 39 42 45 
912: 1 4 17 36 43 45 
913: 1 4 16 23 38 45 
914: 1 4 14 29 37 45 
915: 1 4 13 28 34 45 
916: 1 3 24 28 40 45 
917: 1 3 22 26 27 45 
918: 1 3 21 35 44 45 
919: 1 3 20 29 39 45 
920: 1 3 19 31 42 45 
921: 1 3 18 32 43 45 
922: 1 3 17 25 33 45 
923: 1 3 12 30 34 45 
924: 1 3 11 23 41 45 
925: 1 3 4 6 15 45 
926: 1 2 24 26 44 45 
927: 1 2 21 33 34 45 
928: 1 2 20 28 37 45 
929: 1 2 19 40 43 45 
930: 1 2 17 27 42 45 
931: 1 2 16 18 22 45 
932: 1 2 14 36 41 45 
933: 1 2 13 30 32 45 
934: 1 2 11 25 35 45 
935: 1 2 10 38 39 45 
936: 1 2 4 7 8 45
