876: 1 4 14 35 37 45 
877: 1 9 12 36 37 45 
878: 1 10 19 27 38 45 
879: 1 21 25 28 38 45 
880: 1 12 15 29 38 45 
881: 1 5 16 31 38 45 
882: 1 11 23 34 38 45 
883: 1 2 17 35 38 45 
884: 1 24 26 37 38 45 
885: 1 4 20 23 39 45 
886: 1 16 17 27 39 45 
887: 1 10 26 28 39 45 
888: 1 6 7 29 39 45 
889: 1 2 3 31 39 45 
890: 1 8 11 33 39 45 
891: 1 18 24 35 39 45 
892: 1 3 20 21 40 45 
893: 1 10 18 23 40 45 
894: 1 6 11 24 40 45 
895: 1 2 4 30 40 45 
896: 1 5 9 34 40 45 
897: 1 7 32 38 40 45 
898: 1 10 12 24 41 45 
899: 1 16 18 25 41 45 
900: 1 5 13 27 41 45 
901: 1 11 15 28 41 45 
902: 1 6 20 30 41 45 
903: 1 8 17 31 41 45 
904: 1 23 29 33 41 45 
905: 1 9 19 35 41 45 
906: 1 7 21 37 41 45 
907: 1 13 16 22 42 45 
908: 1 6 19 25 42 45 
909: 1 5 11 26 42 45 
910: 1 14 24 27 42 45 
911: 1 4 7 28 42 45 
912: 1 3 10 29 42 45 
913: 1 8 23 30 42 45 
914: 1 9 17 32 42 45 
915: 1 12 18 33 42 45 
916: 1 6 18 22 43 45 
917: 1 19 20 24 43 45 
918: 1 2 11 25 43 45 
919: 1 7 17 26 43 45 
920: 1 4 15 27 43 45 
921: 1 3 14 28 43 45 
922: 1 13 21 29 43 45 
923: 1 12 16 34 43 45 
924: 1 5 23 35 43 45 
925: 1 31 40 42 43 45 
926: 1 2 20 22 44 45 
927: 1 12 13 25 44 45 
928: 1 9 18 26 44 45 
929: 1 3 6 27 44 45 
930: 1 4 19 29 44 45 
931: 1 24 28 30 44 45 
932: 1 5 10 32 44 45 
933: 1 14 16 33 44 45 
934: 1 11 21 35 44 45 
935: 1 7 8 36 44 45 
936: 1 38 39 42 44 45 
937: 1 26 29 32 34 46 
938: 1 20 23 32 37 46 
939: 1 25 29 35 37 46 
940: 1 10 15 36 37 46 
941: 1 16 19 30 38 46 
942: 1 27 28 31 38 46 
943: 1 9 10 34 38 46 
944: 1 14 20 28 39 46 
945: 1 8 18 29 39 46 
946: 1 10 13 30 39 46 
947: 1 3 6 32 39 46 
948: 1 21 23 33 39 46 
949: 1 7 12 35 39 46 
950: 1 5 19 36 39 46 
951: 1 2 9 37 39 46 
952: 1 11 22 23 40 46 
953: 1 14 18 26 40 46 
954: 1 9 19 27 40 46 
955: 1 5 21 29 40 46 
956: 1 4 8 31 40 46 
957: 1 2 16 33 40 46 
958: 1 3 15 38 40 46 
959: 1 9 18 24 41 46 
960: 1 11 19 26 41 46 
961: 1 17 25 27 41 46 
962: 1 2 10 29 41 46 
963: 1 7 8 32 41 46 
964: 1 13 20 38 41 46 
965: 1 4 18 22 42 46 
966: 1 5 20 25 42 46 
967: 1 13 15 26 42 46 
968: 1 8 17 28 42 46 
969: 1 11 16 29 42 46 
970: 1 2 14 31 42 46 
971: 1 3 9 33 42 46 
972: 1 19 23 35 42 46 
973: 1 24 30 36 42 46 
974: 1 7 18 21 43 46 
975: 1 15 16 22 43 46 
976: 1 2 13 28 43 46 
977: 1 6 19 29 43 46 
978: 1 8 9 30 43 46 
979: 1 3 23 31 43 46 
980: 1 4 12 32 43 46 
981: 1 10 25 33 43 46 
982: 1 11 17 34 43 46 
983: 1 24 27 35 43 46 
984: 1 14 36 38 43 46 
985: 1 2 5 23 44 46 
986: 1 7 17 24 44 46 
987: 1 11 15 27 44 46 
988: 1 18 19 28 44 46 
989: 1 3 22 30 44 46 
990: 1 13 14 32 44 46 
991: 1 6 12 33 44 46 
992: 1 16 26 35 44 46 
993: 1 9 21 36 44 46 
994: 1 39 40 43 44 46 
995: 1 8 16 24 45 46 
996: 1 3 7 25 45 46 
997: 1 12 23 26 45 46 
998: 1 9 20 29 45 46 
999: 1 11 14 30 45 46 
1000: 1 6 13 31 45 46 
1001: 1 15 18 32 45 46 
1002: 1 17 19 33 45 46 
1003: 1 4 21 34 45 46 
1004: 1 22 28 35 45 46 
1005: 1 28 29 32 35 47 
1006: 1 26 31 33 38 47 
1007: 1 4 19 35 38 47 
1008: 1 30 32 37 38 47 
1009: 1 20 27 30 39 47 
1010: 1 4 7 32 39 47 
1011: 1 3 18 33 39 47 
1012: 1 2 6 35 39 47 
1013: 1 24 29 36 39 47 
1014: 1 24 25 27 40 47 
1015: 1 11 17 29 40 47 
1016: 1 3 10 32 40 47 
1017: 1 6 28 33 40 47 
1018: 1 4 12 34 40 47 
1019: 1 18 20 35 40 47 
1020: 1 16 23 36 40 47 
1021: 1 9 15 39 40 47 
1022: 1 17 20 23 41 47 
1023: 1 14 24 28 41 47 
1024: 1 5 11 30 41 47 
1025: 1 9 13 32 41 47 
1026: 1 10 26 34 41 47 
1027: 1 2 3 37 41 47 
1028: 1 6 13 20 42 47 
1029: 1 14 18 23 42 47 
1030: 1 12 24 26 42 47 
1031: 1 4 10 30 42 47 
1032: 1 3 11 31 42 47 
1033: 1 5 21 32 42 47 
1034: 1 7 15 33 42 47 
1035: 1 16 17 34 42 47 
1036: 1 8 9 38 42 47 
1037: 1 2 22 23 43 47 
1038: 1 11 18 24 43 47 
1039: 1 7 12 27 43 47 
1040: 1 15 19 28 43 47 
1041: 1 16 20 29 43 47 
1042: 1 5 8 31 43 47 
1043: 1 14 26 32 43 47 
1044: 1 3 21 34 43 47 
1045: 1 13 25 35 43 47 
1046: 1 4 9 36 43 47 
1047: 1 7 20 21 44 47 
1048: 1 8 11 22 44 47 
1049: 1 2 9 25 44 47 
1050: 1 5 13 28 44 47 
1051: 1 15 16 31 44 47 
1052: 1 23 27 33 44 47 
1053: 1 6 17 37 44 47 
1054: 1 10 12 38 44 47 
1055: 1 18 29 41 44 47 
1056: 1 2 7 24 45 47 
1057: 1 14 15 25 45 47 
1058: 1 3 8 26 45 47 
1059: 1 9 11 27 45 47 
1060: 1 12 17 28 45 47 
1061: 1 13 19 30 45 47 
1062: 1 4 18 31 45 47 
1063: 1 5 20 33 45 47 
1064: 1 6 10 36 45 47 
1065: 1 22 38 41 45 47 
1066: 1 37 39 43 45 47 
1067: 1 3 20 24 46 47 
1068: 1 4 6 25 46 47 
1069: 1 2 8 27 46 47 
1070: 1 7 11 28 46 47 
1071: 1 15 23 29 46 47 
1072: 1 10 19 31 46 47 
1073: 1 30 33 34 46 47 
1074: 1 5 14 35 46 47 
1075: 1 12 13 36 46 47 
1076: 1 21 26 37 46 47 
